danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,popularity,track_name,artist_name
0.723,0.57,7,-17.648,0.0411,0.000348,0.883,0.105,0.195,119.991,4.34,2,Тропинка в лесу,Константин Муллов
0.415,0.522,3,-11.573,0.0673,0.917,0.004,0.0941,0.524,140.869,2.6,0,Lived and He Loved Me (with Hovie Lister),The Statesmen Quartet
0.621,0.556,5,-6.446,0.0302,0.835,2.46e-06,0.0851,0.929,98.859,1.5,1,Don't Let Nothing Get a Hold of Me Lord (with Hovie Lister),The Statesmen Quartet
0.399,0.285,0,-12.518,0.0343,0.966,0.12,0.331,0.428,115.71,2.49,1,Leave It There (with Hovie Lister),The Statesmen Quartet
0.607,0.836,8,-9.004,0.0629,0.93,0.0366,0.145,0.658,131.157,1.68,0,I'm a Millionaire (with Hovie Lister),The Statesmen Quartet
0.492,0.378,7,-10.812,0.0278,0.93,0.157,0.143,0.376,100.944,3.6,1,Will the Circle Be Unbroken? (with Hovie Lister),The Statesmen Quartet
0.561,0.491,0,-10.65,0.0438,0.905,0.000939,0.0651,0.692,99.377,1.55,0,You'll Find Him There (with Hovie Lister),The Statesmen Quartet
0.392,0.672,1,-8.033,0.109,0.745,0.0,0.264,0.897,199.254,2.52,2,Live Like Jesus (with Hovie Lister),The Statesmen Quartet
0.663,0.661,3,-9.637,0.0679,0.892,0.00988,0.0856,0.921,113.076,2.2,0,Back to the Dust (with Hovie Lister),The Statesmen Quartet
0.367,0.247,7,-14.195,0.0351,0.929,0.00171,0.113,0.311,97.245,1.87,0,"Peace, Sweet Peace (with Hovie Lister)",The Statesmen Quartet
0.538,0.625,0,-9.102,0.0377,0.835,3.07e-06,0.124,0.945,138.025,1.78,0,"My Home, Sweet Home (with Hovie Lister)",The Statesmen Quartet
0.406,0.412,1,-10.191,0.0376,0.961,0.0142,0.14,0.435,105.182,2.27,0,His Grace is Sufficient for Me (with Hovie Lister),The Statesmen Quartet
0.619,0.542,5,-9.405,0.0528,0.96,0.00179,0.112,0.679,128.123,2.24,0,"No, Not One! (with Hovie Lister)",The Statesmen Quartet
0.464,0.582,3,-6.862,0.0285,0.671,0.0,0.0895,0.484,77.01,3.5,0,I Have Missed Out,Garret Fitch
0.509,0.343,2,-11.818,0.0338,0.715,0.0,0.111,0.204,125.891,6.76,0,This Blood,Garret Fitch
0.437,0.435,2,-8.247,0.0296,0.246,0.0,0.189,0.248,128.043,3.98,1,When I Lay My Isaac Down,Garret Fitch
0.336,0.435,7,-9.816,0.0708,0.609,0.0,0.0898,0.493,56.979,3.31,0,Bottom of the Barrel,Garret Fitch
0.381,0.263,10,-10.861,0.0567,0.93,0.0,0.112,0.391,74.756,5.14,1,"I Have Been Blessed (with Mariah ""Fitch"" Breech)",Garret Fitch
0.529,0.47,9,-8.577,0.0308,0.691,0.0,0.115,0.154,117.922,5.1,0,You Do Not Owe Me,Garret Fitch
0.547,0.567,8,-7.92,0.0245,0.525,0.0,0.0666,0.549,83.08,3.15,3,I'm Not Going to Hell,Garret Fitch
0.294,0.26,4,-10.702,0.034,0.906,0.0,0.0894,0.323,71.923,4.46,0,Been Through Enough,Garret Fitch
0.338,0.317,8,-8.089,0.0301,0.836,0.0,0.0662,0.336,131.917,3.27,0,Just Wanted You to Know (feat. Kailee Myers),Garret Fitch
0.499,0.521,7,-6.683,0.0283,0.569,0.0,0.363,0.268,129.788,4.29,2,It's Under the Blood,Garret Fitch
0.7,0.819,1,-6.654,0.234,0.0357,0.0,0.37,0.611,100.249,3.79,8,"Whuteva - 12"" Version",Remy Ma
0.739,0.432,1,-13.061,0.441,0.00301,0.0,0.0719,0.159,77.759,1.87,3,Street Poetry,Mikey E4S
0.704,0.724,11,-10.153,0.362,0.0387,0.0,0.32,0.134,85.199,1.87,2,Bop Lean Rock,Mikey E4S
0.74,0.506,1,-8.618,0.263,0.0272,0.0,0.16,0.189,164.877,1.33,0,No Face No Case,Mikey E4S
0.809,0.706,6,-6.161,0.345,0.00337,0.0,0.0768,0.846,159.891,2.04,4,To The Left,Mikey E4S
0.706,0.335,11,-19.74,0.849,0.872,0.0,0.844,0.291,134.643,0.55,0,Intro (The Wake Up),Allcapsallan
0.71,0.493,1,-9.608,0.335,0.43,0.0,0.112,0.216,149.136,2.15,1,Show Face,Allcapsallan
0.758,0.547,2,-6.244,0.0609,0.282,0.0,0.123,0.0895,157.88,2.53,1,Forest Fire,Allcapsallan
0.76,0.571,0,-10.543,0.176,0.544,0.0,0.143,0.577,146.921,3.32,1,Yajirobe,Allcapsallan
0.815,0.613,5,-7.326,0.655,0.471,0.0,0.216,0.409,84.47,2.65,0,Drop Zone,Allcapsallan
0.851,0.497,9,-8.671,0.304,0.316,0.0,0.102,0.362,140.966,4.2,0,Money Talk,Allcapsallan
0.7,0.654,7,-7.726,0.434,0.379,0.0,0.255,0.375,144.174,2.78,1,Uncle Sam,Allcapsallan
0.894,0.538,4,-9.016,0.371,0.773,0.0,0.11,0.375,146.085,3.51,0,Too Much Time,Allcapsallan
0.715,0.578,3,-10.881,0.94,0.985,0.00631,0.606,0.72,116.919,0.49,0,Interlude (I Hate You),Allcapsallan
0.634,0.431,8,-7.163,0.354,0.277,0.0,0.0699,0.139,180.425,3.02,0,Jumpin Or What,Allcapsallan
0.85,0.481,5,-8.26,0.138,0.188,1.9e-06,0.115,0.804,82.556,1.94,1,Dirty Dan,Allcapsallan
0.753,0.475,5,-9.034,0.281,0.825,0.0,0.127,0.873,76.145,3.38,0,Call Me,Allcapsallan
0.619,0.755,5,-8.376,0.361,0.439,0.0,0.079,0.634,144.803,2.68,1,My Way,Allcapsallan
0.685,0.251,9,-21.787,0.883,0.82,0.0,0.809,0.194,138.597,0.62,0,Outro (I Need My Bread),Allcapsallan
0.703,0.842,5,-7.213,0.567,0.461,0.0,0.275,0.751,77.46,2.73,8,12 STEP,Shadoelo
0.717,0.352,11,-16.576,0.0323,0.542,0.0,0.211,0.583,98.008,2.09,1,2 Lightskin,WOK BANZ
0.712,0.363,2,-15.476,0.288,0.207,0.0,0.0999,0.661,96.032,2.19,0,Back Do',WOK BANZ
0.675,0.27,9,-15.359,0.388,0.451,0.0,0.202,0.31,140.018,2.06,0,Bahama,WOK BANZ
0.663,0.394,2,-15.662,0.0378,0.0641,1.19e-05,0.205,0.314,95.066,2.57,0,Blue Strips,WOK BANZ
0.81,0.417,7,-14.07,0.309,0.392,0.0,0.192,0.226,95.944,3.32,0,Bussin',WOK BANZ
0.752,0.241,10,-16.339,0.357,0.221,0.0,0.12,0.735,79.999,1.5,0,Cash Out,WOK BANZ
0.895,0.301,0,-14.082,0.207,0.0179,0.0,0.17,0.286,98.013,2.09,2,Like Me,WOK BANZ
0.809,0.491,1,-7.5,0.291,0.471,0.0,0.0724,0.217,100.123,2.6,0,Gucci,WOK BANZ
0.771,0.81,11,-8.437,0.358,0.0221,0.0,0.0745,0.172,99.997,1.84,0,Like That,WOK BANZ
0.725,0.28,1,-11.235,0.13,0.653,0.0,0.103,0.0504,101.994,1.77,0,Miker,WOK BANZ
0.831,0.253,7,-16.659,0.471,0.242,0.0,0.0603,0.121,100.02,3.18,0,Plain Jugg,WOK BANZ
0.883,0.378,10,-10.553,0.255,0.0044,0.0,0.0477,0.35,103.975,2.67,0,Cinco de Mayo,WOK BANZ
0.738,0.266,2,-14.069,0.0886,0.0552,0.000553,0.107,0.161,99.992,1.81,5,Tapp In,WOK BANZ
0.792,0.487,4,-13.027,0.331,0.264,0.0,0.311,0.289,109.798,1.69,0,Pop Some,WOK BANZ
0.692,0.827,7,-6.292,0.041,0.000209,0.166,0.0764,0.264,125.007,7.1,5,Dip It Low - Full Intention Club,Christina Milian
0.692,0.876,7,-6.42,0.0388,0.000105,0.728,0.0882,0.24,125.008,7.35,0,Dip It Low - Full Intention Dub,Christina Milian
0.656,0.955,7,-3.236,0.0514,5.4e-06,0.722,0.216,0.865,129.996,7.2,0,Dip It Low - JJ Flores Dub,Christina Milian
0.764,0.684,9,-3.22,0.0667,0.00273,0.00289,0.0851,0.81,108.018,5.39,3,"Dip It Low - JJ Flores ""Double J' Remix",Christina Milian
0.667,0.99,11,-3.527,0.0505,0.00594,0.332,0.764,0.566,135.003,8.23,0,"Dip It Low - Tyas and Lawrence ""Kingston On Acid"" Dub",Christina Milian
0.278,0.9,9,-4.524,0.063,0.00129,0.0,0.0977,0.489,116.421,3.49,4,Second Wave,SMAC
0.321,0.897,4,-6.228,0.0695,0.000476,0.0,0.0762,0.667,152.04,3.72,6,A Little Bit Like Dying Alone,SMAC
0.775,0.589,1,-7.587,0.253,0.0977,1.05e-06,0.126,0.554,139.983,5.08,7,Summertime in the 509 (Digitally Remastered),II Real
0.905,0.482,4,-8.508,0.0495,0.491,0.0336,0.0882,0.22,103.997,2.67,0,La Nota,Mercho Music
0.818,0.502,5,-7.618,0.368,0.128,0.0,0.131,0.633,74.981,1.76,0,Cleaners,HULKSICKO!
0.839,0.314,6,-15.503,0.178,0.816,5.74e-06,0.135,0.612,90.054,2.7,0,Money,Teeking Magic
0.765,0.674,1,-6.598,0.0662,0.162,0.0,0.292,0.783,100.032,1.96,0,Birthday Song,RasCity
0.722,0.631,11,-10.318,0.347,0.149,9.71e-06,0.281,0.544,140.284,5.72,0,F**k'em/ya Heard Me S&C,Watts & Ron-C Of The Swisha House
0.777,0.696,1,-10.392,0.169,0.0194,0.0,0.39,0.784,140.684,3.66,0,Bustas Phill Us S&C,Watts & Ron-C Of The Swisha House
0.703,0.495,1,-12.845,0.229,0.00159,0.00883,0.092,0.125,140.032,4.35,6,Texas Gangsta's S&C,Watts & Ron-C Of The Swisha House
0.832,0.57,5,-9.205,0.37,0.0518,0.0,0.109,0.637,139.661,5.27,0,Pimps And Playas S&C,Watts & Ron-C Of The Swisha House
0.804,0.57,4,-8.877,0.367,0.208,3.59e-06,0.238,0.732,139.664,5.96,0,Texas Money S&C,Watts & Ron-C Of The Swisha House
0.902,0.42,1,-15.509,0.306,0.119,0.00196,0.22,0.473,123.484,6.81,0,If You Can't S&C,Watts & Ron-C Of The Swisha House
0.951,0.371,1,-15.44,0.297,0.178,1.25e-05,0.315,0.504,118.584,4.73,0,Fed Time S&C,Watts & Ron-C Of The Swisha House
0.839,0.33,0,-17.127,0.2,0.588,1.47e-06,0.664,0.591,118.414,6.49,0,Dead Cash S&C,Watts & Ron-C Of The Swisha House
0.743,0.399,10,-15.181,0.34,0.465,0.0,0.861,0.576,118.746,4.32,0,Vogue Ridin' S&C,Watts & Ron-C Of The Swisha House
0.864,0.428,1,-13.711,0.222,0.284,0.0,0.376,0.677,118.959,5.89,0,Smoke Me Out S&C,Watts & Ron-C Of The Swisha House
0.901,0.33,11,-16.965,0.0742,0.197,0.125,0.111,0.348,118.824,5.13,1,Push Till Ya' Shine S&c,Watts & Ron-C Of The Swisha House
0.714,0.403,1,-15.675,0.327,0.0684,1.53e-06,0.472,0.433,119.298,5.4,0,Mob Fashion S&C,Watts & Ron-C Of The Swisha House
0.659,0.801,2,-5.942,0.105,0.259,0.0,0.317,0.541,136.167,4.33,7,Count It Up,Alien iPlayA
0.579,0.617,9,-11.601,0.0288,0.0122,0.0,0.209,0.461,137.211,4.78,3,Most Important Night of My Life,GB Leighton
0.6,0.748,9,-11.427,0.0282,0.00204,0.0,0.108,0.863,124.891,3.84,0,Fly My Plane,GB Leighton
0.474,0.629,4,-11.897,0.0329,0.00213,4.48e-06,0.1,0.678,148.378,3.76,1,It's All Good,GB Leighton
0.692,0.429,7,-15.299,0.0272,0.269,0.00107,0.0928,0.527,105.025,3.95,0,Good Night Blue Eyes,GB Leighton
0.577,0.363,9,-13.265,0.0285,0.0316,1.26e-05,0.0561,0.554,88.44,4.08,0,Trouble with Sophia,GB Leighton
0.517,0.534,0,-13.767,0.0248,0.00325,4.73e-06,0.3,0.588,147.219,4.95,1,One More Night,GB Leighton
0.558,0.548,0,-13.356,0.0264,0.00485,7.74e-06,0.188,0.952,143.099,4.01,0,Never Walk Alone,GB Leighton
0.547,0.615,0,-12.744,0.025,0.00182,0.0,0.122,0.586,136.954,4.77,0,Running Back,GB Leighton
0.572,0.347,0,-14.836,0.0287,0.00739,0.000234,0.079,0.619,111.081,5.41,2,Red Dress,GB Leighton
0.347,0.677,2,-12.21,0.0268,0.00187,1.12e-05,0.354,0.781,141.522,3.56,0,Bad Bad Bad Alison,GB Leighton
0.482,0.738,9,-12.443,0.0294,0.00277,0.0,0.0494,0.691,147.221,4.15,0,Love Is Easily (The Hardest Thing to Hold),GB Leighton
0.637,0.52,6,-11.976,0.0335,0.0865,0.0,0.0823,0.902,143.444,27.23,0,County Road,GB Leighton
0.43,0.861,1,-4.957,0.289,0.169,0.0,0.433,0.528,93.204,2.24,7,Don't Make No Sense,MWGH
0.322,0.635,9,-10.341,0.0482,0.0255,0.927,0.0917,0.198,139.984,1.95,0,Divak (Intro),SOTO
0.496,0.975,8,-3.394,0.0741,6.92e-05,0.00688,0.22,0.455,139.974,3.78,0,Weight of the World,SOTO
0.556,0.975,1,-4.097,0.0665,8.69e-05,0.233,0.368,0.256,115.045,4.76,1,Freakshow,SOTO
0.524,0.955,5,-3.881,0.0472,4e-05,0.0885,0.273,0.449,139.964,4.38,0,Paranoia,SOTO
0.479,0.951,1,-3.334,0.0485,0.000109,0.013,0.0655,0.22,95.993,3.98,1,Unblame,SOTO
0.467,0.935,5,-3.817,0.102,9.24e-05,0.392,0.289,0.577,159.973,3.34,0,Cyber Masquerade,SOTO
0.498,0.877,10,-4.202,0.0324,0.00177,0.00041,0.0731,0.369,145.951,6.53,0,In My Darkest Hour,SOTO
0.552,0.88,10,-4.276,0.0389,0.000566,0.00605,0.0732,0.42,104.988,4.14,0,Forgotten,SOTO
0.469,0.962,2,-3.898,0.0943,0.000243,0.0108,0.287,0.234,149.964,4.01,0,Suckerpunch,SOTO
0.527,0.942,11,-3.797,0.0339,0.000791,0.0187,0.217,0.477,109.967,4.31,0,Misfired,SOTO
0.397,0.944,10,-3.82,0.0546,0.00045,0.0014,0.173,0.357,196.055,4.18,0,Fall from Grace,SOTO
0.531,0.959,1,-4.59,0.0871,0.000104,0.0088,0.116,0.141,133.865,5.56,0,Awakened,SOTO
0.274,0.968,9,-3.939,0.195,0.00631,0.000787,0.439,0.139,120.064,5.36,0,Final Say - Live,SOTO
0.513,0.754,1,-5.176,0.0619,0.0149,0.000248,0.176,0.432,133.299,4.99,0,The Fall - Live,SOTO
0.222,0.941,9,-4.332,0.0882,0.00102,0.108,0.329,0.183,170.315,4.2,0,Break - Live,SOTO
0.35,0.827,8,-3.383,0.0475,0.0116,0.0,0.38,0.317,156.114,3.92,0,When I'm Older - Live,SOTO
0.263,0.804,3,-4.988,0.0861,0.0524,0.000203,0.944,0.311,101.473,6.25,5,Stand Up - Live,SOTO
0.491,0.929,1,-4.188,0.0635,0.00337,0.0461,0.162,0.476,160.082,4.48,0,Cracking the Stone,SOTO
0.514,0.737,1,-5.672,0.262,0.475,0.0,0.454,0.587,98.161,2.52,7,Fame or Success,MWGH
0.818,0.438,7,-9.607,0.0377,0.0105,0.000793,0.116,0.359,111.984,3.69,2,By July,Sirsy
0.467,0.54,11,-9.205,0.0279,0.0114,0.0133,0.107,0.289,173.905,4.02,1,Hostage,Sirsy
0.819,0.552,8,-9.781,0.0312,0.0119,0.107,0.0783,0.709,110.945,3.99,0,Pet,Sirsy
0.588,0.206,8,-10.939,0.0284,0.0722,0.000688,0.0739,0.156,107.006,4.16,0,Lie to Me,Sirsy
0.786,0.438,5,-9.97,0.0473,0.0162,0.0642,0.203,0.562,117.949,3.71,1,Soul Sucker,Sirsy
0.83,0.295,4,-10.606,0.0559,0.06,0.000229,0.135,0.461,112.077,3.61,0,Spark,Sirsy
0.803,0.481,10,-9.825,0.0551,0.193,4.3e-06,0.121,0.426,110.058,3.26,1,Me and My Ego,Sirsy
0.6,0.324,6,-10.417,0.0252,0.0017,0.00292,0.116,0.0739,93.997,4.86,2,Again,Sirsy
0.54,0.414,0,-12.177,0.0453,0.333,0.00174,0.161,0.233,176.093,4.26,0,Blacker Than Blue,Sirsy
0.416,0.604,11,-6.07,0.362,0.0409,0.0,0.208,0.581,164.857,2.46,0,Bark,RenzoBeats
0.839,0.496,0,-6.611,0.17,0.00972,0.0,0.109,0.222,126.093,3.43,0,Cappin',RenzoBeats
0.803,0.709,5,-5.769,0.162,0.2,0.0,0.174,0.335,126.011,2.61,0,Do Dat,RenzoBeats
0.76,0.493,10,-8.019,0.348,0.0964,0.0,0.157,0.195,130.854,3.08,8,FreeGunna,RenzoBeats
0.779,0.657,7,-7.32,0.381,0.55,0.0,0.114,0.727,119.938,2.28,0,I'm Good,RenzoBeats
0.585,0.444,1,-13.633,0.0406,0.0575,0.0,0.114,0.159,140.09,4.0,0,Lnem,RenzoBeats
0.834,0.693,10,-8.575,0.167,0.165,0.0,0.0723,0.602,159.892,2.26,0,Pullup,RenzoBeats
0.771,0.603,1,-7.855,0.186,0.293,0.0,0.417,0.195,130.046,2.09,0,Sport!,RenzoBeats
0.849,0.236,0,-15.321,0.587,0.147,0.0,0.0887,0.12,139.931,1.95,0,YouKnowidontmiss,RenzoBeats
0.616,0.645,0,-8.401,0.273,0.206,0.0,0.0773,0.394,77.974,3.09,0,Baccstreet Visionz,Quiet Money Dot
0.502,0.562,8,-11.064,0.563,0.324,0.0,0.261,0.593,87.095,2.89,2,Moe House,Quiet Money Dot
0.65,0.547,1,-9.427,0.387,0.192,0.0,0.328,0.387,124.659,3.6,0,The Game,Quiet Money Dot
0.669,0.683,8,-9.383,0.187,0.0257,9.1e-06,0.163,0.476,87.559,2.17,1,The Realest,Quiet Money Dot
0.807,0.559,9,-8.543,0.62,0.33,0.0,0.247,0.455,110.88,2.96,0,Hussle 2 Bubble,Quiet Money Dot
0.464,0.604,0,-10.472,0.393,0.803,0.0,0.126,0.716,84.987,2.15,0,Keefe Sweat,Quiet Money Dot
0.728,0.808,6,-7.508,0.374,0.189,0.0,0.283,0.853,167.793,2.01,0,52 Lighters,Quiet Money Dot
0.524,0.378,0,-10.184,0.594,0.457,0.0,0.106,0.283,86.613,2.54,0,The Wins,Quiet Money Dot
0.766,0.479,11,-11.209,0.379,0.123,0.000198,0.128,0.273,129.852,3.97,0,Shots,Quiet Money Dot
0.645,0.625,2,-7.932,0.431,0.357,0.0,0.365,0.765,156.267,2.94,0,H Town,Quiet Money Dot
0.514,0.731,6,-8.192,0.414,0.371,0.0,0.0706,0.745,167.781,2.48,0,Whats Up,Quiet Money Dot
0.606,0.544,9,-10.269,0.511,0.269,0.0,0.0329,0.367,72.885,2.99,0,Out Da Mudd,Quiet Money Dot
0.56,0.577,7,-8.988,0.327,0.83,0.0,0.103,0.58,91.382,1.74,0,10 to 2,Quiet Money Dot
0.4,0.311,11,-10.945,0.0287,0.0561,0.79,0.359,0.542,148.905,1.63,1,Next Time I'll Be Deadly Serious,Brightside
0.246,0.593,11,-9.223,0.0396,0.0512,0.192,0.287,0.318,145.207,2.87,1,Next Time,Brightside
0.316,0.589,11,-7.892,0.042,0.0443,2.93e-05,0.189,0.56,147.478,3.23,2,Curly Hair,Brightside
0.461,0.529,11,-7.577,0.0323,0.226,0.00147,0.0627,0.206,125.572,4.37,3,Circa 2006,Brightside
0.336,0.755,6,-7.28,0.042,0.0511,0.593,0.355,0.34,129.724,3.27,1,Jetpacks,Brightside
0.288,0.612,4,-7.646,0.0444,0.00472,0.0155,0.675,0.411,160.67,2.99,2,Stellar!!!,Brightside
0.588,0.629,9,-8.105,0.0465,0.108,0.237,0.241,0.276,128.883,3.55,0,"No, But Remember?",Brightside
0.447,0.639,2,-9.142,0.0698,0.0506,0.0234,0.256,0.819,135.901,4.75,0,Speculose,Brightside
0.172,0.559,3,-8.895,0.0538,0.436,0.0,0.982,0.182,138.589,6.24,1,The Unseen Hand,Charles Billingsley
0.486,0.918,5,-5.797,0.113,0.24,0.0,0.975,0.595,126.291,2.41,1,Blood Bought Church,Charles Billingsley
0.136,0.604,2,-7.533,0.0385,0.244,0.0,0.721,0.342,88.208,5.27,1,"Oh, What a Savior",Charles Billingsley
0.222,0.355,2,-9.24,0.0319,0.727,9.27e-06,0.337,0.176,77.424,6.05,0,For What Earthly Reason,Charles Billingsley
0.229,0.695,8,-7.963,0.0891,0.666,0.0,0.965,0.256,106.718,6.64,4,Midnight Cry,Charles Billingsley
0.231,0.528,1,-9.192,0.05,0.464,1.07e-06,0.944,0.185,107.762,6.13,1,Mercy,Charles Billingsley
0.261,0.576,2,-8.556,0.0708,0.58,0.0,0.664,0.306,128.631,6.96,2,I Bowed on My Knees and Cried Holy,Charles Billingsley
0.506,0.408,3,-14.92,0.0302,0.87,0.764,0.113,0.605,139.532,5.1,1,Moanin',Bobby Timmons
0.511,0.258,5,-17.125,0.0452,0.867,0.0455,0.0967,0.703,159.371,7.88,1,Trick Hips,Bobby Timmons
0.637,0.335,8,-15.768,0.0323,0.829,0.823,0.15,0.398,134.946,5.39,0,Dat Dere,Bobby Timmons
0.596,0.327,7,-15.088,0.0556,0.766,0.776,0.155,0.766,101.764,6.38,0,Soul Time,Bobby Timmons
0.58,0.265,5,-17.913,0.0385,0.809,0.0257,0.202,0.773,91.321,9.16,2,Bags' Groove,Bobby Timmons
0.648,0.282,1,-16.342,0.0498,0.802,0.294,0.237,0.616,88.38,6.26,0,So Tired,Bobby Timmons
0.56,0.509,5,-16.112,0.0275,0.844,0.941,0.145,0.764,96.221,3.53,0,This Here,Bobby Timmons
0.534,0.319,7,-18.242,0.0349,0.822,0.808,0.113,0.604,133.545,3.5,0,Pretty Memory,Bobby Timmons Trio
0.587,0.373,10,-17.356,0.0491,0.847,0.808,0.0902,0.609,118.863,5.84,0,A Little Busy,Bobby Timmons Trio
0.661,0.158,8,-20.291,0.0396,0.799,0.338,0.135,0.347,105.523,4.41,3,Born To Be Blue,Bobby Timmons
0.402,0.279,5,-18.659,0.0478,0.713,0.371,0.11,0.611,172.515,7.93,0,Know Not One,Bobby Timmons
0.709,0.266,5,-15.608,0.0448,0.843,0.885,0.237,0.573,92.387,5.87,0,Stella B.,Bobby Timmons
0.792,0.766,5,-6.493,0.0617,0.0546,2.24e-05,0.966,0.76,108.021,5.9,1,Send Your Rain,New Jersey Mass Choir
0.726,0.563,5,-10.337,0.044,0.233,1.22e-06,0.671,0.93,165.978,6.28,1,Revive Us,New Jersey Mass Choir
0.453,0.576,0,-7.996,0.029,0.279,1.8e-05,0.0894,0.216,158.972,4.5,1,Sprit of the Living God,New Jersey Mass Choir
0.675,0.675,1,-7.083,0.0823,0.545,0.0,0.14,0.702,148.051,5.77,1,Praise Ye The Lord,New Jersey Mass Choir
0.803,0.546,5,-10.376,0.0901,0.0695,1.73e-05,0.0921,0.866,150.194,5.83,0,Come Worship The Lord,New Jersey Mass Choir
0.581,0.563,3,-9.023,0.061,0.511,0.0,0.0779,0.163,120.017,4.99,1,Praise in My mouth,New Jersey Mass Choir
0.846,0.542,6,-7.318,0.0434,0.141,0.0,0.6,0.947,137.072,4.62,1,Strong Hands,New Jersey Mass Choir
0.107,0.315,2,-11.529,0.0361,0.873,0.0151,0.104,0.0391,57.572,7.47,1,He Shall Feed His Flock,New Jersey Mass Choir
0.768,0.301,10,-10.692,0.0407,0.623,6.98e-06,0.0767,0.506,139.949,6.05,0,A Love That Never Ends,New Jersey Mass Choir
0.645,0.444,5,-8.899,0.0277,0.204,0.0,0.0783,0.376,112.065,7.59,0,Try Jesus,New Jersey Mass Choir
0.755,0.705,11,-7.616,0.0515,0.0571,1.32e-05,0.0617,0.962,155.324,4.89,0,What is 'Yo Answer?,New Jersey Mass Choir
0.761,0.298,3,-17.336,0.0305,0.0247,6.05e-05,0.0869,0.216,111.96,1.2,0,Try Jesus Reprise,New Jersey Mass Choir
0.704,0.827,10,-5.753,0.0333,0.0127,1.08e-05,0.0896,0.676,128.951,4.28,2,Take It With Ease,Jacob Armitage
0.544,0.579,10,-5.529,0.0278,0.096,1.18e-06,0.131,0.421,123.905,5.13,2,Selfish Ways,Jacob Armitage
0.621,0.706,0,-8.395,0.0267,0.16,7.5e-05,0.403,0.437,148.054,4.99,1,Coastal Belle,Jacob Armitage
0.625,0.849,5,-5.69,0.0258,0.00391,8.05e-06,0.123,0.875,131.009,4.66,1,In Your Dreams,Jacob Armitage
0.517,0.794,7,-5.318,0.039,0.00814,0.0,0.076,0.633,184.019,3.2,1,Everywhere She Goes,Jacob Armitage
0.631,0.442,5,-7.392,0.026,0.215,0.000169,0.11,0.117,121.998,6.21,1,Through The Night,Jacob Armitage
0.627,0.261,7,-10.278,0.0409,0.893,8.1e-06,0.0976,0.154,104.419,2.57,0,Talk - Acoustic,Jacob Armitage
0.3,0.882,6,-4.754,0.0432,0.00874,0.875,0.864,0.509,161.404,3.69,4,N.Y. '79,Laika & The Cosmonauts
0.518,0.855,1,-7.67,0.0278,0.134,0.747,0.528,0.666,88.949,2.61,1,The Key Role,Laika & The Cosmonauts
0.661,0.816,4,-7.244,0.0266,0.0502,0.563,0.358,0.897,131.543,3.36,0,Haroosh,Laika & The Cosmonauts
0.476,0.762,9,-6.986,0.0278,0.0214,0.911,0.341,0.257,114.927,4.25,0,Crosstown Canyon,Laika & The Cosmonauts
0.51,0.68,9,-9.242,0.0277,0.127,0.888,0.48,0.455,92.727,3.08,0,Nocturne of the Neon Night,Laika & The Cosmonauts
0.32,0.775,9,-7.694,0.0395,0.027,0.896,0.216,0.74,168.546,2.7,1,Rikki on the Loose,Laika & The Cosmonauts
0.299,0.74,7,-7.7,0.0458,0.0292,0.863,0.273,0.661,171.947,2.89,0,Liposuction,Laika & The Cosmonauts
0.329,0.73,11,-6.842,0.0389,0.0108,0.0231,0.0757,0.55,145.62,3.57,0,Apt. 23B,Laika & The Cosmonauts
0.49,0.665,4,-8.616,0.037,0.0337,0.586,0.247,0.487,110.35,4.24,0,Soulmate,Laika & The Cosmonauts
0.491,0.662,4,-8.291,0.0316,0.0071,0.203,0.573,0.726,98.256,3.13,0,Disco-Plank,Laika & The Cosmonauts
0.606,0.617,4,-8.853,0.0261,0.289,0.902,0.22,0.874,104.767,2.84,0,Meneito Paraiso,Laika & The Cosmonauts
0.28,0.856,9,-6.702,0.0455,0.00064,0.913,0.642,0.448,143.671,3.79,0,Mr. Melée,Laika & The Cosmonauts
0.605,0.607,0,-10.746,0.0666,0.0681,0.0177,0.114,0.075,140.008,4.45,0,Unwanted,The Floating Men
0.59,0.57,2,-9.208,0.0318,0.0675,0.0472,0.109,0.313,77.077,4.46,0,Waiting for a Sign,The Floating Men
0.387,0.255,4,-12.944,0.0296,0.752,0.000597,0.0636,0.145,149.469,5.09,2,Remembering Paradise,The Floating Men
0.578,0.528,0,-9.245,0.0362,0.278,0.00497,0.104,0.389,155.972,3.73,0,Girls' night,The Floating Men
0.641,0.799,2,-8.169,0.0364,0.0245,0.0,0.326,0.615,122.997,3.67,1,The Haunting,The Floating Men
0.682,0.687,7,-7.671,0.049,0.0803,0.0,0.0197,0.664,126.047,4.62,1,Long-Winded Prayer,The Floating Men
0.746,0.311,5,-11.749,0.0347,0.317,0.000659,0.136,0.0779,112.046,4.76,1,Demolition Day,The Floating Men
0.656,0.342,9,-12.07,0.0301,0.0628,0.0119,0.0744,0.303,79.014,5.57,0,Crave,The Floating Men
0.513,0.239,9,-13.223,0.0372,0.241,0.0,0.125,0.277,87.996,3.98,1,Dark and Cool,The Floating Men
0.446,0.513,9,-9.59,0.0345,0.512,2.31e-05,0.201,0.624,138.833,2.92,0,Cronies,The Floating Men
0.587,0.811,0,-7.347,0.0956,0.317,0.0,0.0569,0.656,104.537,4.25,1,Jones,The Floating Men
